3.991557605767015,2.743134789318149,2.064572115001659,4.26709347041487,3.821875818248165,3.25668439816746,3.0857593223096385,3.6641906627244234,2.7144722972336957,4.078026544147468,4.5738508375756695,4.265094677541236,4.168239415992638,3.630539698247504,3.881601754924474,3.3588609024856972,3.34793874041313,3.0653753638132946,2.9462944674274683,3.5839539628779296,3.6622792807633164,3.9417102457789674,3.6556339121474193,2.9126845560056283,4.525496485487313,4.303325351293411,3.953959041666378,4.402095965039967,2.7562273030309665,4.453674242235723,3.5161397056773995,2.8760678040610497,2.2277531400477515,4.138893119062398,3.4827490763593856,3.8140133326484467,2.9834128817232677,3.4744489609712423,4.096463961572032,3.5342572667753855,3.1230993747442923,3.2480218435927184,3.506408194645977,3.5562883266702836,3.773214651963912,3.358771386805229,3.297814921595702,3.8141721527654884,3.9599944172504076,3.0728316838359433
3.868362589090292,3.384003973338428,2.417124067991322,3.7048102385908552,4.0637610148163406,3.4431003945590026,3.5726065810337437,3.250997040638697,3.0402607797643553,4.1466964462190194,5.066274570570331,4.391843609651223,4.303043938846937,4.166975913104741,3.4026643999036663,3.539708511288312,3.4909210458303312,3.7814755921413172,2.89289973247376,3.916556144853825,3.647240471237823,3.724582244390974,3.5169256210195963,2.5689256603525488,4.296887282916176,3.9879606665155722,4.068952680020156,4.367229226663712,3.0334640949604914,4.736045244080193,3.540444411733537,3.1262736953991976,2.9708208537848373,3.985442331607883,3.5779487079990155,3.7705200509187935,3.201862311718406,3.5554816280071675,4.267483098367352,3.4160231229370974,3.7474675421215684,3.709968870077434,3.4496122752477514,4.186915803088938,3.787278623017318,4.2401211913851204,3.224192962075734,3.8139443837110045,4.0048127219533995,3.2973048096306004
3.827200845326555,3.773673755155316,2.8714135265015117,3.9305059188182536,4.3146043714415985,3.697597590781233,3.895688864189673,4.251918447364234,2.9427601711637696,4.441756604468505,4.6020253555260995,4.317899750435321,4.562292753420416,4.01084802500222,3.8760557699777163,3.47537715774669,3.69050036935906,3.9598555208331887,2.6879427053616523,4.094659459237091,3.992734024795255,4.236697813339115,3.9856127027385657,3.0841017982628243,4.451744442970684,4.043311712895644,3.849683156988936,3.625879791381636,3.0867067787110583,4.595307056250404,3.4685870432643813,3.1854911942377937,4.0110905702594515,4.590998982396176,3.5438522721449206,3.6959370365613644,3.581822292067712,3.6675102916438473,3.9132193092720207,3.634553091514505,3.4323087478470673,3.6186090641639805,3.881132880806704,3.4261944783642795,3.605435905874667,3.924966638286118,3.45932242873803,3.5840491865075963,4.4749414880414236,3.2943521349126845
3.618159288984295,4.070481355350243,2.975232548065347,4.35101913821765,3.8784460813104378,3.455209204937305,4.413350680790352,4.586629464434043,3.237104128161588,4.640999209914679,5.052508969930564,4.72564051617443,4.5780731521051585,4.751546573839043,4.211969487228082,3.689346547520703,3.9181373574022116,3.9436856915567975,2.5850371995414148,4.5037292999892475,4.077689438714388,4.3246217768611475,4.210475466772827,3.7017123775395553,5.175913073870237,4.0180977835741425,4.161877164121124,4.59187323429515,3.8035774669937865,4.614179718148368,3.590663450066169,3.1032807282727863,4.250029423921784,4.92975998224234,3.5303143780127577,4.027495909167001,4.014944199196402,3.5607102977373,4.855668566398846,3.599786789645151,3.783830352224962,3.8579660328492404,4.066689047969087,3.91747818022506,3.6997123035239823,4.59231669504447,3.6656815537365346,4.0518322243711244,4.501650164127878,3.77421932407561
4.080773293341364,4.322995160930596,3.6191036759993276,4.427513199148409,4.304166665852882,3.6187373652978634,4.410078040565357,4.655801642411214,3.5291272449848257,4.197433087410316,5.020257443378027,5.101849253568413,4.6741313302278416,5.080061787212133,4.290164000962203,4.057174458876273,3.7950227702370234,4.053917314287827,3.1863159371992986,4.797080374414634,3.936464522944141,4.5461909793562585,4.120841129369825,4.404036687057417,5.013816114425348,4.631909779541301,5.00290096623647,4.922102355980774,4.28673610592338,3.6225769681211704,3.4008180892742272,3.5837272109001903,3.7756974268669397,4.403581034315264,3.3723470905322097,4.2098777006384935,3.9407022473111137,3.619797693339112,4.499458828125875,3.3138041236197555,3.2237505113390363,4.0276850937383735,3.9040046539649937,4.667908674993649,3.562838203885694,4.764814000776425,3.808774616005107,3.9833817814779486,3.8790303276360385,4.3212150225331065
4.294735021866812,3.9321939895320335,3.7578525933673905,4.319421211466773,4.1337398794175355,4.0024074753306556,4.553548913814896,4.2360191055732175,3.4194240794182478,3.9299532074619177,4.863611821284384,4.796792488146086,5.029496067680548,4.982150232091625,4.275333746575752,4.371665805328502,2.744388947925309,4.0481692724265175,3.3552816005857795,5.4276403117948835,4.0012278743785235,4.181100639249477,4.067462213732525,4.2957145523106455,4.85681648194576,4.977145158399049,4.2845462988753855,4.899374677056072,4.515206351912981,3.669807284084593,3.9206862708531705,3.557137965507431,4.128192034100745,4.658725327204287,3.836545040906127,4.281147037848554,3.999070670134432,4.030910806935741,4.569869670559824,3.643481695106623,3.7575603710749728,4.6482010986513105,4.595616889637664,4.776163398365942,3.898324423665714,4.675611965094765,4.198511615362058,4.119438176121198,3.718064877482928,4.572951215505517
4.30979832517579,4.191724138623767,3.70052485372879,3.9248860096229277,4.290141402079752,4.236539838743175,4.0809426985174975,4.32507266061381,3.6958345098048295,3.5699385226650326,4.72919091852037,4.318755577861657,5.026414999807603,5.24125882757904,4.388704652181874,4.341977638135057,3.0665815356024244,4.293810874569236,3.930128200776115,5.493878635997749,3.994198445316143,4.470672439068931,3.7066877754263956,4.45607414318119,5.198009395739231,4.427210123725428,4.750486289790773,4.207480730513527,4.238562791279238,3.936842765302545,3.677460913364942,3.763006035627182,4.776928516040559,4.420775185390483,4.176166037839812,3.990310096709581,3.9916199866171787,4.831244770770481,3.930012208102017,3.702331411280541,3.333871054345446,4.656458628645028,4.410342603589562,4.650673559999433,3.6549669712526884,4.668882717311349,4.483662409259822,4.449014928042462,3.7026120727177645,4.8571111321264455
3.999235465545539,4.287105646662772,4.174964997064587,4.314435289944591,4.1479614141302985,4.33927850252427,4.053976805067235,4.206680346980113,3.762144361977991,3.907442363299581,4.65355261734833,3.992779138496557,4.867621812838882,5.073140046956262,4.314332776152104,4.29199115393977,3.082467139287755,3.721328600788529,4.012839006812027,5.100593096482796,4.097471898342386,3.9940400565512535,3.829238189719764,4.735904438980509,5.137216156483785,4.255858677955449,4.248339999044985,4.201066162724527,3.8692614761335546,3.778202819962219,3.384196462651341,3.9971087048630096,4.785297879769536,4.466405880027512,3.755108953768681,4.426441392557796,4.5053149033800945,4.682291624602448,3.5902443367760783,3.9225019495300564,3.582160485424191,4.403240372986716,4.005928329910113,4.298684949761995,3.797998121962955,4.899832233072656,3.9124594720942074,4.415579799332952,3.769091403967262,4.507544299027755
4.1323973641671135,4.822154668990381,4.599155317818143,4.543574652130543,4.210634656843536,4.106913032321909,3.8101038013939004,4.075655696567319,3.9832215559015287,3.7416072356143046,4.827559035262979,3.596747475414085,4.642279848619344,4.572011743725068,4.504556196639124,4.784261178603874,4.091900457517783,3.6902131638796747,4.38118161299232,4.72479545665034,4.258983516318229,4.190932914321171,3.9551115113554625,4.438018416520007,5.178673074968386,4.5705968506425885,3.792740194904785,3.9727791654728515,4.696257641728248,3.4059234294579683,2.907337990960413,4.071193838015659,3.6993969032010887,4.123184695657835,3.664589679969594,4.595358602467339,4.424430692080866,4.714439575602937,3.8919619395528278,3.763219549723464,3.2860307243175138,4.108069404097689,3.999309178176723,4.8514369157055475,3.441772038578277,5.3584179300188275,3.3970044294643076,3.6711943369118685,2.8980254619660455,3.8854723872095636
3.924741256494377,4.983845900737759,4.615298809178581,4.201337827937394,4.440385777386629,4.070026137150313,3.816998912271684,3.955459337284424,4.030831849804991,4.539752515820878,4.639201354322722,3.8890459424481305,3.8916132033283293,4.272591313937431,4.384571290207694,4.73056729267867,4.344510717809358,3.986737184480503,4.106545899556114,4.085894936610912,4.349873153267299,4.4100728267554485,4.080007425175037,3.9991260707368066,4.92494047456973,4.3850931598005936,4.051609361539342,4.249791609441648,4.463997356049058,3.2815860715686154,4.086556205284982,3.513299946020475,4.169823058646632,4.350817779825895,3.8552731197188526,4.5149998414889385,3.980601727846243,4.155550715084315,3.6399126913649327,3.7431753977203415,3.5820117931384887,4.1762276160354075,3.9307656321659707,4.6618426742946095,3.1859343024654065,5.445876889309888,3.540994366230072,4.496022657253261,3.829017977964039,3.971155934906744
